sample_id,image_path,ground_truth,language,dataset,prediction_azure_intelligence,inference_time_ms_azure_intelligence,tokens_used_azure_intelligence,error_azure_intelligence,prediction_mistral_document_ai,inference_time_ms_mistral_document_ai,tokens_used_mistral_document_ai,error_mistral_document_ai
icdar_tr_img_05658,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05658.jpg,# ![img-0.jpeg](img-0.jpeg),Korean,ICDAR_mini,다양한,2586.171865463257,,,다양한,2603.779077529907,,
icdar_tr_img_05661,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05661.jpg,"^{}[] 让你无法何时何地都可以展现自我追求

UNIX 1000

이젠 스타일도
레이크아웃 카세오!

![img-0.jpeg](img-0.jpeg)

^{}[] MINI
^{}[] BRUSH IRON","Latin, None, Korean",ICDAR_mini,"Take
UNI
out
이젠
스타일도
테이크아웃
하세요!
대신
오자
늘잠
잔날
갈
take
out
오전
마팀
미니
MINI",3361.915111541748,,,"Take
UNI
out
이젠
스타일도
테이크아웃
하세요!
대신
오자
늘잠
잔날
갈
take
out
오전
마팀
미니
MINI",1724.4112491607666,,
icdar_tr_img_05664,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05664.jpg,"^{}[] 강의 나눔터 한 빛으로 인력지 센터
^{}[] TEL: 620-6880 / 620-6890
^{}[] FAX: 620-6880","None, Korean",ICDAR_mini,"랑의
나눔터
한빛
노인북지센터
TEL:
823-5590/825-55
FAX:",3657.952070236206,,,"랑의
나눔터
한빛
노인북지센터
TEL:
823-5590/825-55
FAX:",1995.1751232147217,,
icdar_tr_img_05730,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05730.jpg,"$$
\begin{aligned}
& \text { 1 } \\
& \text { 1 }
\end{aligned}
$$","Latin, Mixed, None, Korean",ICDAR_mini,"닭dorry
5-368
집
그
닭볶음탕
태
요",3712.259292602539,,,"닭dorry
5-368
집
그
닭볶음탕
태
요",2258.6722373962402,,
icdar_tr_img_05745,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05745.jpg,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)
![img-2.jpeg](img-2.jpeg)",Korean,ICDAR_mini,"금이빨
최고가매입
사진관",2566.736936569214,,,"금이빨
최고가매입
사진관",2434.544801712036,,
icdar_tr_img_05747,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05747.jpg,"![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)

![img-2.jpeg](img-2.jpeg)

보런치 까지

![img-3.jpeg](img-3.jpeg)

![img-4.jpeg](img-4.jpeg)

![img-5.jpeg](img-5.jpeg)

![img-6.jpeg](img-6.jpeg)

![img-7.jpeg](img-7.jpeg)

![img-8.jpeg](img-8.jpeg)","Latin, None, Korean",ICDAR_mini,"국민면극
라이어
브런치
존은
절대
바람둥이가
숙회
7.7032
아니예요.
Step
tel
단지
NEW
치기
거절장애가
http://blog.na
뿐
았을
라이여
하셨나요?
예매",2664.1459465026855,,,"국민면극
라이어
브런치
존은
절대
바람둥이가
숙회
7.7032
아니예요.
Step
tel
단지
NEW
치기
거절장애가
http://blog.na
뿐
았을
라이여
하셨나요?
예매",1789.3378734588623,,
icdar_tr_img_05765,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05765.jpg,"LG
리플하우스

지층으로 내려오세요","Korean, Latin",ICDAR_mini,"LG
리폼하우스
지층으로
내려오세요",4954.057931900024,,,"LG
리폼하우스
지층으로
내려오세요",2153.1808376312256,,
icdar_tr_img_05768,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05768.jpg,"SHIN HWA
![img-0.jpeg](img-0.jpeg)","Latin, Korean",ICDAR_mini,"신화부동
HWA
SHIN
B1
출입구",2608.2801818847656,,,"신화부동
HWA
SHIN
B1
출입구",2254.5909881591797,,
icdar_tr_img_05771,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05771.jpg,"![img-0.jpeg](img-0.jpeg)

# ![img-1.jpeg](img-1.jpeg) 

![img-2.jpeg](img-2.jpeg)
![img-3.jpeg](img-3.jpeg)","Latin, None, Korean",ICDAR_mini,"우육탕
새우탕
드링크
유음료
박카스
미네로하이바
F",3684.6818923950195,,,"우육탕
새우탕
드링크
유음료
박카스
미네로하이바
F",2628.5250186920166,,
icdar_tr_img_05798,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05798.jpg,"![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)

![img-2.jpeg](img-2.jpeg)","Latin, None, Korean",ICDAR_mini,"생맥주
Be
맥주광
(호프)
O
P
C
500cc",4977.215051651001,,,"생맥주
Be
맥주광
(호프)
O
P
C
500cc",2759.7451210021973,,
icdar_tr_img_05799,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05799.jpg,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)","Latin, None, Korean",ICDAR_mini,"수내과의원
연세
한의원
예
YF",2643.303871154785,,,"수내과의원
연세
한의원
예
YF",2297.5869178771973,,
icdar_tr_img_05806,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05806.jpg,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)","Latin, None, Korean",ICDAR_mini,"-gu
진입금지
일방통행
151",3685.2469444274902,,,"-gu
진입금지
일방통행
151",2097.8829860687256,,
icdar_tr_img_05807,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05807.jpg,"# 알바고향

주방에서 함께 일하실분 구합니다

Am 09:40 - Pm 09:40

(토, 일, 평일)회)

시간 및 요일 협의 가능

![img-0.jpeg](img-0.jpeg)

PhoBo","Latin, Korean",ICDAR_mini,"알바구함
구합니다
함께
주방에서
일하실분
09:40
Pm
09:40-
Am
평일1회
(토,
일,
협의
가능
및
요일
시간
Phobo
PHOBO",2532.7210426330566,,,"알바구함
구합니다
함께
주방에서
일하실분
09:40
Pm
09:40-
Am
평일1회
(토,
일,
협의
가능
및
요일
시간
Phobo
PHOBO",1970.609188079834,,
icdar_tr_img_05808,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05808.jpg,"광고물 부착금지

적발시고발조치함

충남대학교사회과학대학장",Korean,ICDAR_mini,"부착금지
광고물
적발시고발조치함
충남대학교사회과학대학장",16293.524980545044,,,"부착금지
광고물
적발시고발조치함
충남대학교사회과학대학장",1126.1849403381348,,
icdar_tr_img_05827,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05827.jpg,"![img-0.jpeg](img-0.jpeg)

# HD디지털방송
## 통신체계 문제점
### 인터넷전화
- cable & more

**주앙케이블TV**

**가입문의 1644-1100**","Latin, Symbols, Korean",ICDAR_mini,"디지털방송
HD
동시
즐려라!
를
에
인터넷전화
cable
&
more
CM
중앙케이블
TV
1644-1100
가입문의",3709.544897079468,,,"디지털방송
HD
동시
즐려라!
를
에
인터넷전화
cable
&
more
CM
중앙케이블
TV
1644-1100
가입문의",2437.509059906006,,
icdar_tr_img_05831,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05831.jpg,"^{}[] 대학로11길
^{}[] Oe-hak-ro 11-ai

![img-0.jpeg](img-0.jpeg)

since 2014

# 宿命 詣店 슬로스틸

Show_Step

원래 문어가 이런 맛이었나 ???","Latin, Symbols, Japanese, Korean",ICDAR_mini,"대학로
11
깋
複合
슬로
스텝
酒店
Slow-Step
since
2014
이런
맛이였나
문어가
???
원래",2691.756010055542,,,"대학로
11
깋
複合
슬로
스텝
酒店
Slow-Step
since
2014
이런
맛이였나
문어가
???
원래",2063.6210441589355,,
icdar_tr_img_05840,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05840.jpg,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>","Korean, Latin",ICDAR_mini,"1207
LINC
교수연구실
사업단
박건영
Professor
Gun-Young
Park",2700.5066871643066,,,"1207
LINC
교수연구실
사업단
박건영
Professor
Gun-Young
Park",2974.9629497528076,,
icdar_tr_img_05871,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05871.jpg,"![img-0.jpeg](img-0.jpeg)

2811
![img-1.jpeg](img-1.jpeg)","Latin, None, Korean",ICDAR_mini,"재개발사무실
Pocom",3732.738733291626,,,"재개발사무실
Pocom",2803.956985473633,,
icdar_tr_img_05876,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05876.jpg,"^{}[] 2018.10.14 14:06:29
^{}[] 2018.12.45
^{}[] 2018.12.45

# 유의하고 전문가일

# 1670-4546

(주)인정미디어

일마나 쉬느냐가 아니라 어떻게 쉬느냐가 중요하다!

한국은 중시적 중시권 법

이이드라인치과

인공인문

인공인문

공동대표 취임

2018.12.28

02 803-8275

2018.12.28 일시선

우:리단 케* - 네일, 시발

![img-0.jpeg](img-0.jpeg)

^{}[] 양/키/사상가격인
^{}[] 최대 100
^{}[] 감/긴타원 031-795-","Latin, None, Japanese, Korean",ICDAR_mini,"DM3
2015
10
601-3232
12
45
얼마나
숴느냐가
아니라
어떻게
쉬느냐가
중요하다!
거
임몰란트
와이트라인치과
옥외광고
김호정
원장
공동대표
취임!
실시
전문기업
02-803-8275
1670-4546
양/키/
사상
가격
000
000
최대
500
(주)인정미디어
건너편
031-795-",2528.339147567749,,,"DM3
2015
10
601-3232
12
45
얼마나
숴느냐가
아니라
어떻게
쉬느냐가
중요하다!
거
임몰란트
와이트라인치과
옥외광고
김호정
원장
공동대표
취임!
실시
전문기업
02-803-8275
1670-4546
양/키/
사상
가격
000
000
최대
500
(주)인정미디어
건너편
031-795-",2769.4220542907715,,
icdar_tr_img_05878,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05878.jpg,"# 가족이 모이면 최대 1000MB 제공!

cake 앱에서 쉽게 나눠쓰세요!

![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)","Latin, None, Korean",ICDAR_mini,"사랄플
모이면
가족이
제공!
1000MB
죄대
cake
나눠쓰세요!
쉅게
앱헤서
cake",2526.670217514038,,,"사랄플
모이면
가족이
제공!
1000MB
죄대
cake
나눠쓰세요!
쉅게
앱헤서
cake",1456.3488960266113,,
icdar_tr_img_05917,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05917.jpg,# ![img-0.jpeg](img-0.jpeg),"Latin, None, Korean",ICDAR_mini,"천천히
SLOW
희망
495
C
종합공사
인력▪철거
창
969-2
CVS
렁탕
928▪8230
or
TAXI
두국
you
잡탕
장
옥
동양인력
943-2111",3729.9652099609375,,,"천천히
SLOW
희망
495
C
종합공사
인력▪철거
창
969-2
CVS
렁탕
928▪8230
or
TAXI
두국
you
잡탕
장
옥
동양인력
943-2111",2345.7510471343994,,
icdar_tr_img_05925,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05925.jpg,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)
![img-2.jpeg](img-2.jpeg)
![img-3.jpeg](img-3.jpeg)","Latin, None, Korean",ICDAR_mini,"책
95
중
고
초
참고서
할인매장",2729.3009757995605,,,"책
95
중
고
초
참고서
할인매장",2602.6971340179443,,
icdar_tr_img_05940,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05940.jpg,"^{}[] IEMR

# 공식 인증 대리점

# PhoneSE","Latin, None, Korean",ICDAR_mini,"공식
인증
대리점
SE",2529.898166656494,,,"공식
인증
대리점
SE",1329.8640251159668,,
icdar_tr_img_05965,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05965.jpg,"<table><tr><td colspan=""2"">관리번호 421-06</td></tr><tr><td rowspan=""2"">관리자</td><td>정역장</td></tr><tr><td>부</td><td>부역장</td></tr></table>

^{}[] CHO KWANG GLASS
^{}[] KS L 200218
^{}[] 121-226, 21819221","Latin, Mixed, None, Korean",ICDAR_mini,"피마
SCA119FN
119FN
421-06
관리번호
관리자
역장
정
부역장
부
GLASS
KWANG
CHO
2002TIII
K
KS
L",3718.4929847717285,,,"피마
SCA119FN
119FN
421-06
관리번호
관리자
역장
정
부역장
부
GLASS
KWANG
CHO
2002TIII
K
KS
L",2236.659049987793,,
icdar_tr_img_05979,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05979.jpg,"한국대표
결혼정보회사
메이드
1577-8333","Latin, Korean",ICDAR_mini,"한국대표
결혼정보회사
오
듀
1577-8333",2557.828187942505,,,"한국대표
결혼정보회사
오
듀
1577-8333",1531.5618515014648,,
icdar_tr_img_06011,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06011.jpg,"![img-0.jpeg](img-0.jpeg)

国内家庭用エアコン6.3kW・7.1kWクラスにおいて *JIS低温時定格暖房能力MSZ-ZD6316S:9.2kW、MSZ-ZD7116S:9.5kW 2015年11月25日現在。

![img-1.jpeg](img-1.jpeg)

![img-2.jpeg](img-2.jpeg)","Mixed, Japanese, Latin",ICDAR_mini,"1
No.
暖房能力
国内家庭用エアコン6.3kW・7.1kWクラスにおいて
JIS低温時定格暖房能力MSZ-ZD6316S:9.2kW、
MSZ-ZD7116S:9.5kW
2015年11月25日現在。
霧ヶ峰
ニクイ
寒冷地仕様
ねえ!
ズバ暖霧ヶ峰
テレビCM放映中!!",4891.2670612335205,,,"1
No.
暖房能力
国内家庭用エアコン6.3kW・7.1kWクラスにおいて
JIS低温時定格暖房能力MSZ-ZD6316S:9.2kW、
MSZ-ZD7116S:9.5kW
2015年11月25日現在。
霧ヶ峰
ニクイ
寒冷地仕様
ねえ!
ズバ暖霧ヶ峰
テレビCM放映中!!",2885.303735733032,,
icdar_tr_img_06019,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06019.jpg,"![img-0.jpeg](img-0.jpeg)

専
加
加
加","Mixed, Japanese, Latin",ICDAR_mini,"15
AiXIA
際
からの
黒缶
やっぱ黒缶
SINCE
1977
まぐろとかつお
DHA
EPA
鉄分
オリゴ着配合
タウリン
ビタミンE
総合
盛り付け例
栄養食
15歳からの
免疫・皮膚被毛の健康サポート
ビタミンE強化
皮膚被毛の健康に配慮し
により健康を維持し、免疫力を保ちます。",2586.695909500122,,,"15
AiXIA
際
からの
黒缶
やっぱ黒缶
SINCE
1977
まぐろとかつお
DHA
EPA
鉄分
オリゴ着配合
タウリン
ビタミンE
総合
盛り付け例
栄養食
15歳からの
免疫・皮膚被毛の健康サポート
ビタミンE強化
皮膚被毛の健康に配慮し
により健康を維持し、免疫力を保ちます。",2747.634172439575,,
icdar_tr_img_06022,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06022.jpg,"# 2019年

# 2019年

# 國家單口消火稅

# 2019年

# 2019年","None, Japanese",ICDAR_mini,空気単口消火栓,3766.5109634399414,,,空気単口消火栓,2047.3129749298096,,
icdar_tr_img_06036,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06036.jpg,"# 中見静鉄新清水駅
Shizutetsu Shin Shimizu Sta. 350m

![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)

静岡市役所清水庁舎
Shizuoka City Hall Shimizu Public Office Building 380m

![img-2.jpeg](img-2.jpeg)

清水マリンパーク
Shimizu Marine Park 990m

![img-3.jpeg](img-3.jpeg)","Japanese, Latin",ICDAR_mini,"静鉄新清水駅
Shizutetsu
Shin
Shimizu
350m
Sta.
静岡市役所清水庁舎
Shizuoka
City
Shimizu
Hall
Public
380m
Office
Building
清水マリソパ一ク
Shimizu
990m
Marine
Park",2541.94712638855,,,"静鉄新清水駅
Shizutetsu
Shin
Shimizu
350m
Sta.
静岡市役所清水庁舎
Shizuoka
City
Shimizu
Hall
Public
380m
Office
Building
清水マリソパ一ク
Shimizu
990m
Marine
Park",1840.2338027954102,,
icdar_tr_img_06040,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06040.jpg,"^{}[] 3

^{}[] #

^{}[] 清水郵便局

^{}[] Shimizu Post Office

^{}[] 清水邮局 시미즈 우체국

^{}[] 5

^{}[] 清水駅西口

^{}[] 自転車等駐車場

^{}[] Bicycle-Parking Area at

^{}[] West Exit of Shimizu Station

^{}[] 清水站西口自行车等存车处

^{}[] 시미즈 역 서쪽 출입구 자전거 등 주차장

# 清水簡易裁判所

Shimizu Summary Court

清水簡易裁判所 시미즈 간이 재판소

# 清水税務署

Shimizu Tax Office

清水税务局 시미즈 세무소

![img-0.jpeg](img-0.jpeg)

# はーとぴあ清水

Heartpia Shimizu

静冈市清水社会福祉会馆「Heartpia清水」 하토피아 시미즈

![img-1.jpeg](img-1.jpeg)

# 観光案内所

Tourist Information Center

观光介绍所 관광안내소

# バス案内所

Bus Information Center

巴士问询处 버스 안내소","None, Korean, Japanese, Latin",ICDAR_mini,"清水郵便局
清水駅西口
自転車等駐車場
Office
Post
Shimizu
우체국
시미즈
Bicycle-Parking
清水邮局
Area
at
West
Exit
of
Shimizu
Station
역
서쯕
시미즈
출입구
자전거
주차장
등
清水簡易裁判所
Shimizu
Court
Summary
清水简易裁判所
재판소
간이
시미즈
清水税務署
Shimizu
Tax
Office
清水税务局
세무소
시미즈
はーとぴあ清水
Heartpia
Shimizu
시미즈
하토피아
静冈市清水社会福祉会馆
Heartpia清水
バス案内所
観光案内所
Center
Information
Tourist
Bus
Information
Center
안내소
버스
巴士问询处
观光介绍所
관광안내소",2595.4790115356445,,,"清水郵便局
清水駅西口
自転車等駐車場
Office
Post
Shimizu
우체국
시미즈
Bicycle-Parking
清水邮局
Area
at
West
Exit
of
Shimizu
Station
역
서쯕
시미즈
출입구
자전거
주차장
등
清水簡易裁判所
Shimizu
Court
Summary
清水简易裁判所
재판소
간이
시미즈
清水税務署
Shimizu
Tax
Office
清水税务局
세무소
시미즈
はーとぴあ清水
Heartpia
Shimizu
시미즈
하토피아
静冈市清水社会福祉会馆
Heartpia清水
バス案内所
観光案内所
Center
Information
Tourist
Bus
Information
Center
안내소
버스
巴士问询处
观光介绍所
관광안내소",2122.732162475586,,
icdar_tr_img_06060,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06060.jpg,"# 205 

$$
\stackrel{2}{2}
$$","Japanese, Latin",ICDAR_mini,"205
早川",3706.4688205718994,,,"205
早川",2714.9219512939453,,
icdar_tr_img_06061,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06061.jpg,"# 勝田合駅

Katsutadai Sta.
勝田合站　胜田合站　가츠타다이역","Korean, Japanese, Latin",ICDAR_mini,"バズ
BUS
滕田台駅
Sta.
Katsutadai
사츠타다이역
胜田台站
藤田台站",2595.0820446014404,,,"バズ
BUS
滕田台駅
Sta.
Katsutadai
사츠타다이역
胜田台站
藤田台站",1521.6729640960693,,
icdar_tr_img_06066,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06066.jpg,# ![img-0.jpeg](img-0.jpeg),"Japanese, Latin",ICDAR_mini,"清水相生町
Shimizu
aioi-cho",2530.1408767700195,,,"清水相生町
Shimizu
aioi-cho",2378.0879974365234,,
icdar_tr_img_06095,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06095.jpg,"^{}[] 2013年1月2日

# 曹平区
## 中小型一号ストライク

### 1",Japanese,ICDAR_mini,"豊平区
中の島1条2丁目4
なか
しま",2643.491268157959,,,"豊平区
中の島1条2丁目4
なか
しま",1736.159086227417,,
icdar_tr_img_06096,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06096.jpg,"# 環境にやさしい LEDを使用しています 
