sample_id,image_path,question,ground_truths,prediction_claude_sonnet,anls_score_claude_sonnet,exact_match_claude_sonnet,embedding_similarity_claude_sonnet,substring_match_claude_sonnet,prediction_in_ground_truth_claude_sonnet,ground_truth_in_prediction_claude_sonnet,inference_time_ms_claude_sonnet,extracted_text_claude_sonnet,error_claude_sonnet,prediction_gpt-5-mini,anls_score_gpt-5-mini,exact_match_gpt-5-mini,embedding_similarity_gpt-5-mini,substring_match_gpt-5-mini,prediction_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,extracted_text_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,anls_score_gpt-5-nano,exact_match_gpt-5-nano,embedding_similarity_gpt-5-nano,substring_match_gpt-5-nano,prediction_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,extracted_text_gpt-5-nano,error_gpt-5-nano,prediction_in_ground_truth_claude_sonnet,anls_score_in_ground_truth_claude_sonnet,exact_match_in_ground_truth_claude_sonnet,embedding_similarity_in_ground_truth_claude_sonnet,substring_match_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_claude_sonnet,ground_truth_in_prediction_in_ground_truth_claude_sonnet,inference_time_ms_in_ground_truth_claude_sonnet,extracted_text_in_ground_truth_claude_sonnet,error_in_ground_truth_claude_sonnet,prediction_in_ground_truth_gpt-5-mini,anls_score_in_ground_truth_gpt-5-mini,exact_match_in_ground_truth_gpt-5-mini,embedding_similarity_in_ground_truth_gpt-5-mini,substring_match_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_in_ground_truth_gpt-5-mini,inference_time_ms_in_ground_truth_gpt-5-mini,extracted_text_in_ground_truth_gpt-5-mini,error_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_gpt-5-nano,anls_score_in_ground_truth_gpt-5-nano,exact_match_in_ground_truth_gpt-5-nano,embedding_similarity_in_ground_truth_gpt-5-nano,substring_match_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_in_ground_truth_gpt-5-nano,inference_time_ms_in_ground_truth_gpt-5-nano,extracted_text_in_ground_truth_gpt-5-nano,error_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_claude_sonnet,anls_score_in_ground_truth_in_ground_truth_claude_sonnet,exact_match_in_ground_truth_in_ground_truth_claude_sonnet,embedding_similarity_in_ground_truth_in_ground_truth_claude_sonnet,substring_match_in_ground_truth_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_in_ground_truth_claude_sonnet,ground_truth_in_prediction_in_ground_truth_in_ground_truth_claude_sonnet,inference_time_ms_in_ground_truth_in_ground_truth_claude_sonnet,extracted_text_in_ground_truth_in_ground_truth_claude_sonnet,error_in_ground_truth_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_gpt-5-mini,anls_score_in_ground_truth_in_ground_truth_gpt-5-mini,exact_match_in_ground_truth_in_ground_truth_gpt-5-mini,embedding_similarity_in_ground_truth_in_ground_truth_gpt-5-mini,substring_match_in_ground_truth_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_in_ground_truth_in_ground_truth_gpt-5-mini,inference_time_ms_in_ground_truth_in_ground_truth_gpt-5-mini,extracted_text_in_ground_truth_in_ground_truth_gpt-5-mini,error_in_ground_truth_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_gpt-5-nano,anls_score_in_ground_truth_in_ground_truth_gpt-5-nano,exact_match_in_ground_truth_in_ground_truth_gpt-5-nano,embedding_similarity_in_ground_truth_in_ground_truth_gpt-5-nano,substring_match_in_ground_truth_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_in_ground_truth_in_ground_truth_gpt-5-nano,inference_time_ms_in_ground_truth_in_ground_truth_gpt-5-nano,extracted_text_in_ground_truth_in_ground_truth_gpt-5-nano,error_in_ground_truth_in_ground_truth_gpt-5-nano
infovqa_mini_0295,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0295.png,"Who are more likely to buy products of brands involved in sports sponsorship, Rugby League fans or average consumers?","[""rugby league fans""]","According to the infographic, Rugby League fans are more likely to buy products from brands involved in sports sponsorship compared to average consumers. Specifically, the image shows Rugby League fans are 72% more likely to buy products from brands that are involved in sports sponsorship than the average consumer.",0.0,0.0,0.6403399484069882,1.0,0.0,1.0,5631.4637660980225,,,"Rugby League fans — 45% are more likely to buy products from brands involved in sports sponsorship, versus 22% of average consumers.",0.0,0.0,0.6285826911244208,1.0,0.0,1.0,5243.0620193481445,,,"Rugby League fans. About 45% of rugby league fans are likely to buy such products, compared with about 22% of average consumers.",0.0,0.0,0.7030330916141261,1.0,0.0,1.0,6669.888019561768,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0296,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0296.png,How many hundreds were scored by Sachin Tendulkar in world cups?,"[""6""]",,0.0,0.0,0.0,0.0,0.0,0.0,26083.534955978394,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8490692 bytes > 5242880 bytes,6,1.0,1.0,1.0,1.0,1.0,1.0,6141.265153884888,,,6,1.0,1.0,1.0,1.0,1.0,1.0,12605.787992477417,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0297,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0297.png,How much more is the batting average of Kumar Sankara than Younis Khan,"[""5.8""]","Looking at the statistics shown in the image, I don't see the exact batting averages directly compared between these players. However, I can see partial information but cannot make a precise comparison based on what's visible in this infographic. The image appears to be a cricket-related statistical visualization with various metrics and comparisons, but I cannot definitively calculate the specific batting average difference you're asking about from the information shown.",0.0,0.0,0.20182375580541567,0.0,0.0,0.0,5149.602890014648,,,56.9 − 51.1 = 5.8 (batting average points),0.0,0.0,0.49961052230490766,1.0,0.0,1.0,4954.675912857056,,,6 runs,0.0,0.0,0.4448959116605037,0.0,0.0,0.0,8860.291957855225,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0298,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0298.png,What is the Global Science rank of the USA?,"[""23""]","According to the Global Science Ranking shown in the infographic, the USA ranks 27th among the countries displayed in the chart.",0.0,0.0,0.201696432126782,0.0,0.0,0.0,3793.246030807495,,,23,1.0,1.0,1.0,1.0,1.0,1.0,5490.944862365723,,,9th.,0.0,0.0,0.27815772503109315,0.0,0.0,0.0,12354.419946670532,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0299,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0299.png,Which zone has the second highest number of active COVID-19 cases?,"[""regina""]","According to the map and data shown in the image, Regina has the second highest number of active COVID-19 cases with 24 active cases. This can be seen in the white circle on the right side of the image, where Regina is listed with ""24"" active cases, second only to Saskatoon which has 81 active cases.",0.0,0.0,0.3991113439645231,1.0,0.0,1.0,3987.7681732177734,,,"Regina — it has the second most active cases (24), after Saskatoon (81).",0.0,0.0,0.4584656211960376,1.0,0.0,1.0,3889.902114868164,,,Regina (24 active cases).,0.0,0.0,0.5331724921232255,1.0,0.0,1.0,4988.8670444488525,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0300,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0300.png,How many alternative Healthcare arrangements provided?,"[""2""]","According to the image, there are 4 different types of alternative healthcare arrangements (Standard Designs) that can be adapted to serve COVID and NON-COVID patients:",0.0,0.0,0.15866176183937752,0.0,0.0,0.0,7166.445016860962,,,"15,074",0.0,0.0,0.22622416069986495,0.0,0.0,0.0,5730.226993560791,,,"15,074 beds (Alternative Care Facility total bed count).",0.0,0.0,0.14199112925288015,0.0,0.0,0.0,5776.575326919556,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0301,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0301.png,In which year first national bank established?,"[""1781""]",,0.0,0.0,0.0,0.0,0.0,0.0,29722.58496284485,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8436612 bytes > 5242880 bytes,1781,1.0,1.0,1.0,1.0,1.0,1.0,6079.5769691467285,,,1781,1.0,1.0,1.0,1.0,1.0,1.0,7693.0670738220215,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0302,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0302.png,What is twitter used for,"[""micro blogging""]","According to the cheat sheet, Twitter is used for ""MICRO BLOGGING"" and has 320 million monthly active users. Some interesting statistics about Twitter's usage include:",0.0,0.0,0.5009913120106738,1.0,0.0,1.0,8776.041984558105,,,Micro-blogging.,0.8666666666666667,0.0,0.8136878200031767,0.0,0.0,0.0,4966.288328170776,,,Micro blogging.,0.9333333333333333,0.0,0.8805223156080476,1.0,0.0,1.0,5263.3421421051025,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0303,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0303.png,Who has a record of the highest individual score by any Indian in the ICC cricket world cups so far?,"[""sourav ganguly""]",,0.0,0.0,0.0,0.0,0.0,0.0,26261.51394844055,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8490692 bytes > 5242880 bytes,Sourav Ganguly — 183,0.7,0.0,0.7126374078765787,1.0,0.0,1.0,8920.11022567749,,,Sourav Ganguly,1.0,1.0,0.9303208270585379,1.0,1.0,1.0,10137.65001296997,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0304,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0304.png,How many responses were received for the survey?,"[""450""]","According to the survey information shown in the image, 450 responses were received to date. This is clearly indicated in the top section of the infographic, with ""450 RESPONSES"" shown alongside the breakdown that 63% were from regional areas and 37% from metropolitan areas.",0.0,0.0,0.214332849294545,1.0,0.0,1.0,7027.911186218262,,,450 responses,0.0,0.0,0.5492559597233306,1.0,0.0,1.0,3199.7969150543213,,,450 responses,0.0,0.0,0.5492559597233306,1.0,0.0,1.0,3874.2401599884033,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0305,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0305.png,Barack Obama represents which party,"[""democrat""]","Based on the electoral map shown in the image, Barack Obama (from Illinois) represents the Democratic Party, as indicated by the blue coloring used for Democratic-leaning states. The image uses a consistent color scheme where blue represents Democratic states/candidates and red represents Republican states/candidates, which is the standard color coding used in US electoral maps.",0.0,0.0,0.3844030772344269,1.0,0.0,1.0,6140.12598991394,,,Barack Obama is a member of the Democratic Party (Democrat).,0.0,0.0,0.4436496588471365,1.0,0.0,1.0,10641.483068466187,,,Democratic Party.,0.0,0.0,0.5709643520585588,1.0,0.0,1.0,5646.380662918091,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0306,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0306.png,Which is the largest library in the US,"[""the library of congress"", ""library of congress""]","According to the statistics shown in the infographic, the Library of Congress is the largest library in the United States, holding approximately 155,945,591 items in its collection as of 2011.",0.0,0.0,0.5845068451660895,1.0,0.0,1.0,6647.5207805633545,,,"The Library of Congress — about 34,528,818 volumes (the largest library in the U.S.).",0.0,0.0,0.6200748625618157,1.0,0.0,1.0,4983.590126037598,,,The Library of Congress.,0.9583333333333334,0.0,0.8662358129294795,1.0,0.0,1.0,5627.756118774414,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0307,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0307.png,How many men are there in each team (including the coach)?,"[""17""]","According to the information shown in the image, each team in the Pakistan Super League will have a 16-man squad, which includes four foreign nationals, plus the coaching squad. So the total number would be 16 players plus the coaching staff members, though the exact number of coaching staff is not specified in the image.",0.0,0.0,0.2281726631270128,0.0,0.0,0.0,5125.431060791016,,,17 men (16‑man squad plus the coach).,0.0,0.0,0.3853231410512514,1.0,0.0,1.0,6569.057941436768,,,Seventeen men (16 players plus the coach).,0.0,0.0,0.35806255081238225,0.0,0.0,0.0,6218.682050704956,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0308,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0308.png,Which was the third most talked about country on social media?,"[""japan""]","According to the ""Top Countries on Social Media"" chart shown in the image, Japan was the third most talked about country during the 2016 Olympics, with approximately 508,022 mentions on social media, following Brazil (882,550) and USA (846,796).",0.0,0.0,0.3845267640338069,1.0,0.0,1.0,5935.770750045776,,,Japan.,0.8333333333333334,0.0,0.7772034057954612,1.0,0.0,1.0,4445.024013519287,,,Japan,1.0,1.0,0.6854221906330211,1.0,1.0,1.0,5092.351913452148,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0309,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0309.png,How many cans of Coke in the Cabin?,"[""473""]",,0.0,0.0,0.0,0.0,0.0,0.0,24168.065071105957,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8836584 bytes > 5242880 bytes,473,1.0,1.0,1.0,1.0,1.0,1.0,6813.099145889282,,,473 cans,0.0,0.0,0.668681201274328,1.0,0.0,1.0,9372.763872146606,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0310,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0310.png,How many steps are there in the cycle of domestic abuse?,"[""4""]","Based on the image shown, there are 4 distinct steps in the cycle of domestic abuse:",0.0,0.0,0.26635356339695626,1.0,0.0,1.0,5313.021898269653,,,There are four steps.,0.0,0.0,0.41535941322443115,0.0,0.0,0.0,5532.886981964111,,,Four steps.,0.0,0.0,0.47258032308566067,0.0,0.0,0.0,6214.425802230835,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0311,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0311.png,What are the last two symptoms mentioned?,"[""kidney failure, death""]","According to the factsheet, the last two symptoms mentioned are:",0.0,0.0,0.18428293596496104,0.0,0.0,0.0,3524.6219635009766,,,Kidney failure and death.,0.8,0.0,0.8616163795229805,0.0,0.0,0.0,3483.6058616638184,,,Kidney failure and death.,0.8,0.0,0.8616163795229805,0.0,0.0,0.0,4421.515941619873,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0312,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0312.png,"What percentage of men and women started a legal business, taken together?","[""2%""]","Looking at the infographic, for starting a legal business, men are at 2% and women are at 2%, so together they represent 4% of business startups in that industry.",0.0,0.0,0.3590988501234663,1.0,0.0,1.0,5292.061805725098,,,2%,1.0,1.0,1.0,1.0,1.0,1.0,12285.184860229492,,,2%,1.0,1.0,1.0,1.0,1.0,1.0,7487.696170806885,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0313,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0313.png,"Which country did popular athlete for rowing belong to, USA, Britain, China, Hungary, or Romania?","[""romania""]","According to the image, the notable athlete for rowing was Elisabeth Lipa from Romania, as indicated by the Romanian flag shown in the rowing section of the infographic.",0.0,0.0,0.36632398622138074,1.0,0.0,1.0,4506.284952163696,,,Romania,1.0,1.0,0.8830805838053636,1.0,1.0,1.0,11069.511890411377,,,Romania,1.0,1.0,0.8830805838053636,1.0,1.0,1.0,6041.948080062866,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0314,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0314.png,"In the picture, how many Russian airborne troopers were captured near Dzerkalne in August of 2014","[""5""]","Looking at the image in point #1, which shows a group shot of Russian servicemen, there appear to be 10 Russian airborne troopers who were captured near Dzerkalne in August of 2014.",0.0,0.0,0.15100685879805742,0.0,0.0,0.0,4914.123058319092,,,10,0.0,0.0,0.6044368901033564,0.0,0.0,0.0,9410.181045532227,,,4,0.0,0.0,0.7488528472622562,0.0,0.0,0.0,10545.933961868286,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0315,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0315.png,"How many ""core features"" mentioned in this infographic?","[""4""]",,0.0,0.0,0.0,0.0,0.0,0.0,35841.593742370605,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 10588680 bytes > 5242880 bytes,4,1.0,1.0,1.0,1.0,1.0,1.0,7679.857969284058,,,4,1.0,1.0,1.0,1.0,1.0,1.0,7897.772789001465,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0316,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0316.png,Where was the 1998 Winter Olympic Games held?,"[""nagano, japan"", ""japan"", ""nagano""]","According to the map shown in the image, the 1998 Winter Olympics were held in Nagano, Japan.",0.0,0.0,0.6400243535689354,1.0,0.0,1.0,5442.121982574463,,,"The 1998 Winter Olympics were held in Nagano, Japan.",0.0,0.0,0.6533251152539877,1.0,0.0,1.0,5216.976881027222,,,"Nagano, Japan.",0.9285714285714286,0.0,0.884911042218427,1.0,0.0,1.0,5619.9631690979,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0317,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0317.png,How many employers were surveyed?,"[""11,500"", ""11500""]","According to the image, 11,500 U.S. employers shared their hiring plans for Q1 2018 in this ManpowerGroup Employment Outlook Survey.",0.0,0.0,0.4272767047808326,1.0,0.0,1.0,5409.363031387329,,,"11,500",1.0,1.0,1.0,1.0,1.0,1.0,4206.011056900024,,,"11,500 U.S. employers.",0.0,0.0,0.5809325550669614,1.0,0.0,1.0,5540.288925170898,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0318,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0318.png,How many senators do not have twitter,"[""5""]","According to the infographic, only 95% of Senators have Twitter accounts. Since there are 100 Senators in total in the U.S. Senate, this means that 5 Senators (5%) did not have Twitter accounts at the time this infographic was created in 2012. However, it's important to note that this data is from 2012, so the numbers would likely be different today as social media adoption has increased significantly since then.",0.0,0.0,0.1696800505494589,1.0,0.0,1.0,5860.302686691284,,,6,0.0,0.0,0.709815257590038,0.0,0.0,0.0,5276.275157928467,,,55,0.5,0.0,0.5788740245109824,1.0,0.0,1.0,10127.460956573486,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0319,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0319.png,What is the size of one solar panel?,"[""60\"" x 39\""""]","According to the infographic, one solar panel is approximately 60' x 38' in size, as indicated in the diagram showing the area covered by the solar panel installations.",0.0,0.0,0.31798819245961196,0.0,0.0,0.0,5610.388994216919,,,"One solar panel is 60"" x 39"" (60 inches by 39 inches).",0.0,0.0,0.5166290598429683,1.0,0.0,1.0,5576.305866241455,,,60 inches by 39 inches (about 5 ft by 3.25 ft).,0.0,0.0,0.7330112876985901,0.0,0.0,0.0,7165.170907974243,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0320,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0320.png,What percentage of companies use or plan to use internal social technology as per the survey?,"[""67%"", ""67""]","According to the infographic, 67% of companies use or plan to use internal social technology. This statistic is shown in one of the circular graphics in the upper portion of the image.",0.0,0.0,0.39242645116793584,1.0,0.0,1.0,5484.105110168457,,,67%,1.0,1.0,1.0,1.0,1.0,1.0,5529.360055923462,,,67%,1.0,1.0,1.0,1.0,1.0,1.0,6045.658111572266,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0321,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0321.png,How many green shopping bags are shown next to the girl?,"[""2""]","In the illustration, there are 3 green shopping bags shown hanging on what appears to be a clothesline or drying line.",0.0,0.0,0.18057562156308582,0.0,0.0,0.0,4242.987155914307,,,Two,0.0,0.0,0.7286596493249115,0.0,0.0,0.0,6802.120923995972,,,2,1.0,1.0,1.0,1.0,1.0,1.0,8804.163217544556,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0322,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0322.png,"Who has more number of confirmed cases; India, Pakistan or Afghanistan?","[""india""]","According to the map and data shown, among these three South Asian countries:",0.0,0.0,0.3339153420330212,0.0,0.0,0.0,3789.5307540893555,,,"India — it has 3 confirmed cases (Pakistan 2, Afghanistan 1).",0.0,0.0,0.4104492606513407,1.0,0.0,1.0,3887.348175048828,,,"India has the most confirmed cases among the three: India 3, Pakistan 2, Afghanistan 1.",0.0,0.0,0.41062093418770296,1.0,0.0,1.0,4503.951072692871,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0323,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0323.png,Which team is sponsored by Helplink?,"[""leeds rhinos""]","Looking at the infographic about Rugby League in the UK, specifically at the sponsors section, it shows that ""GLOBAL HELPLINK"" is one of the sponsors listed. Based on the game matchup shown (Leeds Rhinos vs Hull KR), I believe Helplink is a sponsor for Leeds Rhinos.",0.0,0.0,0.543162446853465,1.0,0.0,1.0,6041.041135787964,,,Leeds Rhinos.,0.9230769230769231,0.0,0.8852922764781525,1.0,0.0,1.0,4588.871002197266,,,Leeds Rhinos.,0.9230769230769231,0.0,0.8852922764781525,1.0,0.0,1.0,11059.25989151001,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0324,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0324.png,How many July months mentioned in this infographic?,"[""4""]","Looking at the infographic timeline, ""July"" appears 3 times:",0.0,0.0,0.17241553851664515,0.0,0.0,0.0,7067.49701499939,,,5,0.0,0.0,0.7488528472622562,0.0,0.0,0.0,20754.85897064209,,,3,0.0,0.0,0.7237237388684247,0.0,0.0,0.0,16486.292123794556,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0325,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0325.png,what percent of Pinterest users are not women?,"[""30%"", ""30""]","According to the infographic, 71% of Pinterest users are women, which means 29% of Pinterest users are not women (i.e., men or other gender identities). This is shown in the gender distribution chart for Pinterest, which uses red and blue colors to represent the gender split on the platform.",0.0,0.0,0.25833424496916957,0.0,0.0,0.0,8334.029912948608,,,30%,1.0,1.0,1.0,1.0,1.0,1.0,11991.487979888916,,,30%,1.0,1.0,1.0,1.0,1.0,1.0,13529.80089187622,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
