sample_id,image_path,dataset,language,ground_truth,gpt-5-mini_prediction,gpt-5-mini_prompt,gpt-5-mini_inference_time_ms,gpt-5-mini_tokens_used,gpt-5-mini_error,gpt-5-mini_timestamp,gpt-5-nano_prediction,gpt-5-nano_prompt,gpt-5-nano_inference_time_ms,gpt-5-nano_tokens_used,gpt-5-nano_error,gpt-5-nano_timestamp
icdar_tr_img_06185,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06185.jpg,ICDAR_mini,"None, Latin, Japanese, Korean, Mixed","###
###
신시미즈역
시즈테츠
清水年金事務所
Shimizu
Pension
Office
清水年金事务所
연금사무소
시미즈
###
Shimizu
Ejiri
School
Elem.
清水江尻小学校
에지리
시미즈
소학교
清水テルサ
La
Shimizu
TERRSE
###
###
「清水
TERRSA」
시미즈테루사
JR清水駅
マリナート
JR
Shimizu
###
Marinart
清水站
JR
清水文化会馆
「Marinart」
JR시미즈역
시미즈
문화회관
머리나트
清水産業
情報プラザ
Shimizu
Industry
and
静鉄新清水駅
Information
Plaza
清水产业
情报市场
Shizutetsu
###
시미즈
###
Shin-Shimizu
###
###
Sta.
新清水
市役所清水庁舎
静铁
新清水站
Shin-shimizu
Hall
City
Shimizu
Office
시즈테츠
신시미즈역
市役所清水厅舍
시
###
시미즈
千歳町
###
旭町
Chitose-cho
相生町
巴町
Asahi-cho
Aioi-cho
Tomoe-cho
149
静岡鉄道静岡清水線
清水年金事務所
Shizutetsu
清水テルサ
Railway
Shimizu
Pension
Office
Shimizu
Shizuoka-Shimizu
TERRSA
静冈市东部勤劳者福祉中心
清水年金事务所
Line
「清水
TERRSA」
시미즈
###
시미즈
연금사무소
マリナート
浜田親水公園
Marinart
清水文化会馆
「Marinart」
Hamada
清水橋
Water
Park
시미즈
문화회관
머리나트
Shimizu
Bridge
島崎町公園
巴町公園
浜田ボンブ場
Shimazaki-cho
Tomoe-cho
Park
Park
Hamada
Pumping
Station
JR東海道本線
JR
Tokaido
Line
仲浜町町自治会館
現在地
Nakahama-cho
You
are
Here
大正橋
Community
Center
现在所在地
Taisho
JR清水駅
Bridge
###
JR
Shimizu
Sta.
清水站
水神社
Gourmet-dori
JR
###
駅前グルメ通り
Sui
Shrine
Ekimae
銀座",,Extract all text from this document image,18121.953010559082,,,2025-12-23T22:29:59.848037,,Extract all text from this document image,14843.539953231812,,,2025-12-23T23:18:53.862490
icdar_tr_img_06209,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06209.jpg,ICDAR_mini,"Korean, Chinese, Japanese, Latin","南口
남쪽
South
Exit
출구
南出口
帝京大学医学部附属病院
北年金事務所
Kita
Pension
Office
Teikyo
University
Hospital
帝京大学・高等学校。中学校
北区福祉事務所
Kita
City
Weltare
Office
School-Jr.High
School
Teikyo
University-High
北特別支援学校
東京家政大学・短期大学部
Kita
Special
Support
School
高等学校・中学校
北都税事務所
Tokyo
College
Kasei
University-Junior
School-Jr.High
School
High
Kita
Metropolitan
Tax
Office
陸上自衛隊十条駐屯地
Ground
Japan
Self-Defense
Force,
Camp
Jujo
東京成徳大学・短期大学
Tokyo
Seitoku
University-JuniorCollege
College
北区立中央図書館
Kita
City
Chuo
Library","← 南口
South Exit　南出口　남쪽 출구

北年金事務所
Kita Pension Office

北区福祉事務所
Kita City Welfare Office

北特別支援学校
kita Special Support School

北都税事務所
Kita Metropolitan Tax Office

陸上自衛隊十条駐屯地
Japan Ground Self-Defense Force, Camp Jujo

東京成徳大学・短期大学
Tōkyō Seitoku University-Junior College

北区立中央図書館
Kita City Chūo Library

帝京大学医学部附属病院
Teikyō University Hospital

帝京大学・高等学校・中学校
Teikyō University·High School·Jr.High School

東京家政大学・短期大学部
高等学校・中学校
Tōkyō Kasei University·Junior College
High School·Jr.High School",Extract all text from this document image,14533.765077590942,,,2025-12-23T21:42:29.392699,,Extract all text from this document image,11242.119312286377,,,2025-12-23T22:25:06.961833
icdar_tr_img_06214,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06214.jpg,ICDAR_mini,"Mixed, None, Japanese, Latin","###
イシク
###
###
###
Nビル
###
B
炭火焼肉
陽
###
###
###
###
a
place
###
###
1F","Here is the text I can read from the image (I note uncertain/partial items in brackets):

- 炭火焼肉
- ラテン居酒屋
- BNビル [partially visible, uncertain; top pink sign]
- garden place [small sign at left; may be ""garden place""]
- 第5ビル [vertical blue sign on building at right]
- 1F [small sign on right]

If you want, I can highlight each text location on the image or try to enhance/zoom areas to improve uncertain readings.",Extract all text from this document image,14736.730813980103,,,2025-12-23T22:19:37.164655,"The text that is clearly legible in the image:

- 炭火焼肉
- ラテン居酒屋

Note: There are other signs in the background, but their text is not clearly readable in this image.",Extract all text from this document image,16322.971105575562,,,2025-12-23T23:07:33.300561
icdar_tr_img_06228,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06228.jpg,ICDAR_mini,"None, Korean, Japanese, Latin","###
千歳烏山
KO
12
仙川
ちとせからすやま
芦花公園
Sengawa
Chitose-karasuyama
KO
11
Roka-kōen
仙川
###
지토세카라스야마
###
로카코엔
れ亭
Pimo
今までにおい新しいスタイル
LUMINOUS
2F
03-6379-5620
TEL
2F
###
1F
Delight
###
###
SPOROT
つかれ亭
みかれ
03-6909-1823
TEL:
当店の
###
24時までと
なつて
おります","KO 12
千歳烏山
ちとせからすやま
Chitose-karasuyama

仙川
Sengawa
仙川
센가와

千歳烏山
지토세카라스야마

芦花公園
Roka-kōen
KO 11
芦花公園
로카코엔

LUMINOUS
TEL 03-6279-5620
Primo

Delight
1F
2F
TEL : 03-6909-1823

(Additional small/handwritten Japanese on the awning and small posters are present but not fully legible in the image.)",Extract all text from this document image,14534.255266189575,,,2025-12-23T22:02:40.885560,,Extract all text from this document image,12895.308017730713,,,2025-12-23T22:48:46.876409
icdar_tr_img_06237,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06237.jpg,ICDAR_mini,"Symbols, None, Latin, Japanese, Korean",">
すすきの方面
<
大通公園
札幌市役所
時計台
南ロ
TAXI
City
Hall
Sapporo
for
Clock
Tower
<
South
Exit
>
Susukino
Dist.
Park,
출구
남쪽
/
南口
###
###","↑

南口 〈時計台・札幌市役所・大通公園・すすきの方面〉
South Exit 〈for Clock Tower, Sapporo City Hall, Odori Park, Susukino Dist.〉
南口 / 남쪽 출구

TAXI",Extract all text from this document image,11423.243999481201,,,2025-12-23T22:35:11.146757,"Here is the text I can extract from the sign in the image:

- 南口
- South Exit
- （時計台・札幌市役所・大通公園・すすきの方面）
- for Clock Tower, Sapporo City Hall, Odori Park, Susukino Dist.
- TAXI

Note: There is a taxi icon next to the word “TAXI.” Some very small text at the bottom is not clearly legible in the image.",Extract all text from this document image,14875.02384185791,,,2025-12-23T23:24:51.652134
icdar_tr_img_06251,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06251.jpg,ICDAR_mini,"Korean, Japanese, Latin","都営新宿線
都螢新宿線
大江胡線
도에이신쥬쿠선
新宿駅
大江戸線
新宿站
Toei
Shinjuku
오오에도선
Line
신쥬쿠역
Oedo
Line,
Shinjuku
Sta.","都営新宿線
都營新宿線
도에이신주쿠선
Toei Shinjuku Line

大江戸線 新宿駅
大江戸線 新宿站
오에도선 신주쿠역
Oedo Line, Shinjuku Sta.",Extract all text from this document image,14619.817972183228,,,2025-12-23T22:15:52.169180,"都営新宿線
도에이신주쿠선
Toei Shinjuku Line
大江戸線 新宿駅
오에도선 신주쿠역
Oedo Line, Shinjuku Sta.",Extract all text from this document image,13517.754316329956,,,2025-12-23T23:03:12.892961
icdar_tr_img_06284,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06284.jpg,ICDAR_mini,"Japanese, Latin","ヨツ卜ハーバ一
Harbor
Yacht","ヨットハーバー →
Yacht Harbor",Extract all text from this document image,6315.3650760650635,,,2025-12-23T21:59:51.646836,"- ヨットハーバー
- Yacht Harbor",Extract all text from this document image,7329.900026321411,,,2025-12-23T22:45:39.136277
icdar_tr_img_06285,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06285.jpg,ICDAR_mini,"Japanese, Latin","中原区
日本橋町人形一丁目
14
Chuo-ku
Nihonbashi
ningyocho
1-chome
14
日本橋
14-4
人形町
一丁目","中央区

日本橋人形町一丁目
14

Chuo-ku
Nihonbashi
ningyocho
1-chome
14

日本橋
人形町
一丁目  14-4",Extract all text from this document image,9433.012962341309,,,2025-12-23T21:55:46.877758,,Extract all text from this document image,16180.173873901367,,,2025-12-23T22:41:18.979716
icdar_tr_img_06326,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06326.jpg,ICDAR_mini,"Mixed, None, Japanese, Latin","10
30
無断駐車禁止
月極
空有
P
レツカーにて専用
無断駐の車輪は、
ぞの費用とし
駐車場へ移動·保管、
てレツ力ー代18.000円以上及び
NO·11
保管科金1時間仁つき500円な頂
きます。
###
###
にこない場合は。
(有科)しま可。
尚、事故等については一切責任た負い
ませ九。
無断駐車管理受託会社
ワイソレツカ一事業部
TEL
241-0190
超低燃費蓄熱式
瞬間融雪槽
超低燃費
ロ一ドヒー一テイソグ
スノ一ing
1|5
冬春
自動管理燃費
設計·施工
8m3夕イイ·水温25°C
灯油180で圧雪2tを瞬間融雪
25tの荷重に耐える
50年の耐用年数
鉄筋コソクリ一ト60年の耐用年数
###
【特許出願中】特願2002-223883
次世代ツステム開発
賃貸マソツヨソ建築かち、オ一ナ一代行管理
http://www.j-ark.co.jp
月極駐車場管理
日本ア一ク開発(株)
011-862-6363
TEL
JAD
FAX
011-862-6766","No.11
月極 P 空有

超低燃費蓄熱式
ロードヒーティング
自動管理・巻 設計・施工
○25tの荷重に耐える　○50年の耐用年数
（特許出願中）特願2002-223883

超低燃費　瞬間融雪槽
スノーing
・8mタイプ・水温25℃
・（夏期）18℃で蓄熱2〜3時間で簡単融雪
・鉄筋コンクリート製の耐久性
（※注記・細部文字は画像で判読しにくい部分があります）

無断駐車禁止
（小さな注意書き数行）

賃貸マンション建築から、オーナー代行管理　月極駐車場管理
JAD 日本アーク開発(株)
次世代システム開発　http://www.j-ark.co.jp
TEL 011-862-6363
FAX 011-862-6766",Extract all text from this document image,15566.43033027649,,,2025-12-23T22:25:10.259493,,Extract all text from this document image,15972.904920578003,,,2025-12-23T23:13:48.603803
icdar_tr_img_06327,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06327.jpg,ICDAR_mini,"Japanese, Latin","スクラッチ
Everyday
Challenge!
LEONET
スクラッチ
Congratulations!!
100
ポイント","スクラッチ

Everyday Challenge!

LEONET

スクラッチ

Congratulations!!

100

ポイント",Extract all text from this document image,5935.378789901733,,,2025-12-23T21:59:57.582562,"スクラッチ
Everyday Challenge!
LEONET
スクラッチ
Congratulations!!
100
ポイント",Extract all text from this document image,6805.737018585205,,,2025-12-23T22:45:45.942447
icdar_tr_img_06349,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06349.jpg,ICDAR_mini,"Mixed, Korean, Japanese, Latin","清水簡易栽判所
Court
Summary
Shimizu
시미즈
간이
재판소
清水簡易栽判所
清水税務署
Shimizu
Office
Tax
清水税務署
시미즈
세무소
は一とぴあ清水
Heartpia
Shimizu
静冈市清水社会福祉会馆
┍Heartpia
아토피아
清水┙
시미즈","↑

清水簡易裁判所
Shimizu Summary Court
清水簡易裁判所　시미즈 간이 재판소

清水税務署
Shimizu Tax Office
清水税務局　시미즈 세무소

[icon]
はーとぴあ清水
Heartpia Shimizu
静岡市清水社会福祉会館「Heartpia清水」　하토피아 시미즈",Extract all text from this document image,12356.27794265747,,,2025-12-23T22:28:50.518951,,Extract all text from this document image,16694.602012634277,,,2025-12-23T23:17:46.899142
icdar_tr_img_06366,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06366.jpg,ICDAR_mini,"Mixed, Japanese, Latin","4
モハE232-1036
東急車輪
平成20年","4

(no smoking symbol)

東急車輛　モハ E232-1036

平成20年",Extract all text from this document image,8010.541200637817,,,2025-12-23T22:27:25.447777,"- 4
- 東急車輛
- モハE232-1036
- 平成 20 年",Extract all text from this document image,9420.836210250854,,,2025-12-23T23:16:07.766907
icdar_tr_img_06366,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06366.jpg,ICDAR_mini,"Mixed, Japanese, Latin","4
モハE232-1036
東急車輪
平成20年","4

東急車輛
モハE232-1036
平成20年",Extract all text from this document image,7335.684061050415,,,2025-12-23T21:54:31.624659,"- 4
- 東急車輌
- 平成20年
- モハE232-1036

Note: There is a no-smoking symbol present, but no textual label accompanying it.",Extract all text from this document image,10369.179248809814,,,2025-12-23T22:39:44.009704
icdar_tr_img_06396,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06396.jpg,ICDAR_mini,Japanese,"港区
芝五丁目14","港区
芝五丁目
14",Extract all text from this document image,7304.366111755371,,,2025-12-23T21:55:09.561056,港区 芝五丁目 14,Extract all text from this document image,8335.316181182861,,,2025-12-23T22:40:24.131110
icdar_tr_img_06397,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06397.jpg,ICDAR_mini,"Mixed, None, Japanese, Latin","###
鶏を丸ごと味わえる
究極の逸品
###
###
生親子
伊達産鶏使用
ば壱
鶏MIX焼き
どど~んと約1kg
ススキノ店
若鶏の至り
011-562-5433
飲み放題
###
ちゃん焼き
###
丼
スライス
###
ラダ
サラダ
###
飲み放題
###
###
###
メニスー
###
###
###
1度食べたち
###
止まらない
(金)
###
17:00
サッポロクラシック·北の勝含む
###
###
鶏の至り
2時間
###
###
###
###
###
中札内産鶏使用
###
###
###
###
###
###
###
###
ド
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
究極の逸品","Here is a best-effort transcription of all legible text visible in the image. Unknown or uncertain readings are marked with (?). I grouped items by area (top, main sign, windows).

Top ovals / plates (upper band)
- 鶏ちゃん焼き
- 伊達産鶏使用 (small yellow label, appears under鶏ちゃん焼き)
- 鶏MIX焼き
- 伊達産鶏使用 (small yellow label, appears under 鶏MIX焼き)
- (leftmost oval) そば◯◯（どで〜んに約1kg）(uncertain)
- (far right oval) 生親子◯◯ (uncertain)

Main large red sign (center)
- 若鶏の至り
- ススキノ店 (vertical at right)
- 011-562-5433

Lower / window signs
- 営業（金）17:00 (partly visible, uncertain)
- 鶏の至り ススキノ店
- 飲み放題
- 2時間
- 1000円? (the price below 2時間 is partially visible and likely 1000円 — uncertain)
- (small menu text inside window: many lines of menu items, not legible in this photo)

Right window / food plate labels (near fried chicken photo)
- てば吉? / こば吉? (uncertain reading)
- （小さな黄色ラベル）北海道産? (uncertain)

Miscellaneous
- Repeating small chick icons/pattern along the sign border (decorative)

Notes:
- Some small text in the windows and on plate labels is too small or blurred to read precisely; I marked those as (uncertain).
- If you need higher-accuracy OCR for the small menu items or the uncertain plate labels, please provide a higher-resolution or closer crop of the specific area(s).",Extract all text from this document image,18309.20100212097,,,2025-12-23T22:27:54.412886,,Extract all text from this document image,16503.275156021118,,,2025-12-23T23:16:41.046452
icdar_tr_img_06397,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06397.jpg,ICDAR_mini,"Mixed, None, Japanese, Latin","###
鶏を丸ごと味わえる
究極の逸品
###
###
生親子
伊達産鶏使用
ば壱
鶏MIX焼き
どど~んと約1kg
ススキノ店
若鶏の至り
011-562-5433
飲み放題
###
ちゃん焼き
###
丼
スライス
###
ラダ
サラダ
###
飲み放題
###
###
###
メニスー
###
###
###
1度食べたち
###
止まらない
(金)
###
17:00
サッポロクラシック·北の勝含む
###
###
鶏の至り
2時間
###
###
###
###
###
中札内産鶏使用
###
###
###
###
###
###
###
###
ド
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
究極の逸品","Here is the extracted text I can read from the image (grouped by area):

Large red sign (center)
- 若鶏の至り
- ススキノ店
- 011-562-5433

Top food labels
- 鶏ちゃん焼き
- 鶏MIX焼き
- (small/partly visible) 生親子… (partly obscured)

Window / entrance posters
- 飲み放題
- 2時間
- 鶏の至り ススキノ店 (repeated on a smaller sign)
- (partly visible) (金) 17:00

Other small/partly-obscured labels (not fully readable)
- several menu texts and item labels around the windows and food photos (too small or partly obscured to transcribe reliably)

If you want, I can crop and try to OCR any specific area for a closer read.",Extract all text from this document image,12082.54075050354,,,2025-12-23T21:57:32.170727,,Extract all text from this document image,15796.07892036438,,,2025-12-23T22:43:16.190708
